Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-12-15,41.234,41.405,40.754,41.079,1211296
2014-12-16,40.737,40.959,38.631,39.701,1947463
2014-12-17,39.41,40.924,39.281,40.369,1093977
2014-12-18,40.994,41.85,40.583,41.85,977426
2014-12-19,41.85,41.952,41.174,41.764,1885243
2014-12-22,41.585,41.935,41.362,41.935,519546
2014-12-23,41.592,42.081,41.387,41.508,427141
2014-12-29,41.678,42.055,41.285,41.508,975180
2014-12-30,41.25,41.994,40.661,41.866,987503
2015-01-02,41.866,41.926,41.174,41.55,443445
2015-01-05,41.337,41.703,40.523,40.866,1006891
2015-01-07,40.667,43.083,40.667,42.74,2669371
2015-01-08,42.791,43.903,42.518,43.903,1059886
2015-01-09,43.732,44.409,43.304,43.877,1127290
2015-01-12,43.672,44.049,43.049,44.033,488668
2015-01-13,43.903,44.46,43.895,44.46,1073167
2015-01-14,44.416,44.416,43.254,43.818,1352219
2015-01-15,44.323,44.409,42.123,42.252,1578070
2015-01-16,42.363,43.381,41.688,43.185,1236644
2015-01-19,43.185,43.442,42.148,43.117,867288
2015-01-20,43.34,44.615,43.125,43.647,906466
2015-01-21,43.869,45.359,43.861,45.359,1286373
2015-01-22,45.359,46.12,45.076,45.111,870065
2015-01-23,44.46,45.666,44.074,45.624,1360997
2015-01-26,45.444,45.444,44.512,44.845,718909
2015-01-27,44.887,46.428,44.887,46.172,1604083
2015-01-28,46.214,46.214,45.178,45.178,917117
2015-01-29,45.059,47.284,45.059,47.241,1602239
2015-01-30,47.069,47.789,46.223,46.942,1451324
2015-02-02,46.736,47.832,45.111,45.178,1599434
2015-02-03,45.435,46.642,45.213,46.642,1488568
2015-02-04,46.642,47.284,46.325,47.01,1199076
2015-02-05,46.54,47.481,46.214,46.556,2046346
2015-02-06,46.343,47.405,46.343,47.405,1240086
2015-02-09,47.232,47.232,46.667,47.069,904863
2015-02-10,47.018,47.411,46.711,47.104,918447
2015-02-11,47.069,47.301,46.231,46.488,1168493
2015-02-12,47.874,47.926,46.857,47.874,1201881
2015-02-13,47.754,48.354,47.508,48.259,1679781
2015-02-16,48.174,48.344,48.062,48.311,1158735
2015-02-17,48.302,48.516,48.131,48.354,814055
2015-02-18,48.525,48.525,47.421,47.421,1374328
2015-02-19,47.541,47.703,46.386,46.515,1372978
2015-02-20,46.471,47.069,46.258,47.069,726703
2015-02-23,47.114,48.405,47.114,48.354,1841176
2015-02-24,48.14,48.396,47.952,48.267,1337969
2015-02-25,48.097,48.328,47.43,47.669,2209389
2015-02-26,47.549,47.713,47.206,47.371,575555
2015-02-27,47.146,47.371,46.309,46.736,959038
2015-03-02,46.804,47.498,46.386,47.498,1317291
2015-03-03,47.206,47.652,46.599,46.83,2145331
2015-03-04,46.984,47.498,46.069,46.667,897317
2015-03-05,46.719,47.566,46.719,47.411,1045053
2015-03-06,47.156,47.84,47.018,47.84,763510
2015-03-09,48.772,48.772,47.456,48.354,1094948
2015-03-10,48.122,48.259,47.171,47.293,1004313
2015-03-11,47.095,47.396,46.059,46.376,1101620
2015-03-12,46.394,46.899,46.104,46.231,2125316
2015-03-13,46.137,46.309,44.887,45.101,1124949
2015-03-16,44.964,46.044,44.964,45.359,731676
2015-03-17,45.359,46.933,45.359,46.651,2013851
2015-03-18,46.651,48.14,46.642,47.926,2228442
2015-03-19,47.926,48.499,47.686,48.311,2017285
2015-03-20,48.293,48.782,48.208,48.782,3004685
2015-03-23,48.834,48.885,48.37,48.782,498899
2015-03-24,48.568,49.21,48.568,49.21,1805986
2015-03-25,49.21,50.57,49.21,50.57,963216
2015-03-26,50.16,50.16,49.228,49.638,1220915
2015-03-27,49.638,50.75,49.389,49.741,964927
2015-03-30,49.774,50.998,49.774,50.537,826058
2015-03-31,50.391,50.75,50.194,50.708,964978
2015-04-01,50.151,50.99,50.151,50.194,727593
2015-04-02,50.356,51.691,50.236,51.65,723981
2015-04-07,51.65,53.317,51.477,52.419,1257993
2015-04-08,52.384,53.865,52.359,52.633,1443056
2015-04-09,52.589,54.293,52.589,54.181,1403651
2015-04-10,54.344,54.729,53.523,53.915,980727
2015-04-13,53.703,54.037,53.548,54.002,780232
2015-04-14,53.771,54.558,53.771,54.558,1269976
2015-04-15,54.55,55.449,52.975,53.762,1353852
2015-04-16,53.669,53.737,51.734,52.384,1960900
2015-04-17,52.154,53.035,51.349,51.349,1930190
2015-04-20,52.11,53.703,51.691,53.368,1975475
2015-04-21,53.915,54.344,53.309,54.344,1574026
2015-04-22,54.293,56.04,54.216,55.928,1891256
2015-04-23,56.22,56.699,54.644,55.645,1896979
2015-04-24,55.713,57.484,55.543,56.911,1864797
2015-04-27,56.93,59.788,56.911,59.308,2199529
2015-04-28,59.342,59.993,58.648,59.694,1985395
2015-04-29,59.694,59.925,57.656,57.853,1464208
2015-04-30,57.759,59.367,57.178,58.607,1810991
2015-05-04,58.966,59.906,58.966,59.728,1149047
2015-05-05,59.574,59.779,58.084,58.162,1630424
2015-05-06,58.162,58.623,56.074,56.484,2188609
2015-05-07,56.475,56.955,55.311,56.827,1828793
2015-05-08,56.57,58.642,56.527,58.195,1695554
2015-05-11,58.195,59.856,57.734,59.735,1798552
2015-05-12,59.735,59.891,58.471,59.735,1395890
2015-05-13,59.617,60.479,58.718,59.402,2097126
2015-05-14,59.377,59.643,57.554,57.708,1083556
2015-05-15,57.767,58.966,57.767,58.58,751213
2015-05-18,58.889,59.891,58.683,59.565,843004
2015-05-19,59.65,62.689,59.608,62.689,2106617
2015-05-20,62.183,63.066,61.559,62.901,1443744
2015-05-21,62.876,62.946,61.755,62.045,635881
2015-05-22,61.824,61.893,60.403,61.662,869458
2015-05-25,61.13,61.619,59.761,60.335,551016
2015-05-26,60.078,61.259,60.009,61.233,697125
2015-05-27,61.02,62.389,60.849,62.389,1125917
2015-05-28,62.286,62.706,61.748,62.217,751096
2015-05-29,62.158,62.689,60.464,60.464,2434379
2015-06-01,60.464,62.045,60.464,60.712,1091632
2015-06-02,60.933,61.447,59.822,60.738,1411389
2015-06-03,61.191,61.432,60.626,60.763,2331391
2015-06-05,60.763,60.831,60.009,60.052,2467061
2015-06-08,60.105,60.591,59.05,59.377,880674
2015-06-09,59.222,59.694,59.147,59.308,803252
2015-06-10,59.308,59.547,57.938,58.195,1353464
2015-06-11,58.538,59.796,58.521,59.419,965556
2015-06-12,59.333,59.735,58.726,58.88,522711
2015-06-15,59.23,60.494,58.749,59.381,754752
2015-06-16,59.118,60.415,58.967,59.932,777562
2015-06-17,59.765,60.397,59.029,59.319,1394645
2015-06-18,59.187,61.686,58.837,61.511,774813
2015-06-19,61.152,63.089,61.152,61.861,2342407
2015-06-22,62.213,63.94,62.169,63.633,862785
2015-06-23,63.825,64.8,63.519,63.519,778568
2015-06-24,63.614,64.08,63.194,63.572,797839
2015-06-25,63.308,64.273,63.22,63.256,1491013
2015-06-26,63.308,64.633,63.308,64.01,1092640
2015-06-29,61.38,64.142,61.116,63.133,696284
2015-06-30,63.141,65.036,63.141,64.737,1905874
2015-07-01,64.737,64.737,61.906,61.906,1288366
2015-07-02,62.256,62.747,61.441,62.387,1099089
2015-07-03,62.387,62.457,61.817,62.213,370203
2015-07-06,61.564,63.001,61.564,62.615,732041
2015-07-07,62.528,64.106,62.283,62.335,1537993
2015-07-08,62.3,64.597,62.3,63.028,2006474
2015-07-09,63.22,64.36,62.826,63.133,1296762
2015-07-10,64.01,64.01,63.361,63.843,641039
2015-07-13,64.01,64.386,63.659,64.08,373601
2015-07-14,64.08,65.193,64.01,64.701,1399308
2015-07-15,64.852,64.887,63.878,64.36,864384
2015-07-16,64.51,64.711,63.87,64.01,1703003
2015-07-17,64.089,64.343,63.614,63.79,2016000
2015-07-20,64.019,66.727,64.019,66.07,1751856
2015-07-21,66.64,69.42,66.473,69.192,2387540
2015-07-22,69.27,69.752,67.701,68.921,3113597
2015-07-23,64.887,66.904,63.729,65.763,3970863
2015-07-24,65.763,68.289,65.36,67.623,2191631
2015-07-27,68.341,68.692,66.904,67.079,1545064
2015-07-28,66.815,67.658,65.597,65.72,2058979
2015-07-29,65.939,67.517,65.413,67.43,1554626
2015-07-30,67.43,67.517,66.202,66.202,1974154
2015-07-31,66.64,67.28,65.44,66.763,2614923
2015-08-03,66.15,67.517,65.763,66.466,1189305
2015-08-04,66.062,67.526,65.903,67.517,1404564
2015-08-05,67.57,69.929,67.57,69.437,2460156
2015-08-06,68.833,72.304,68.833,72.041,1972575
2015-08-07,71.814,73.2,71.156,72.866,1680850
2015-08-10,72.874,73.349,72.366,72.822,889085
2015-08-11,72.777,74.523,72.471,74.331,1386490
2015-08-12,74.268,74.287,72.831,72.848,1574532
2015-08-13,73.111,73.637,70.586,71.024,2237499
2015-08-14,71.419,72.147,69.631,69.963,1579366
2015-08-17,69.973,72.121,69.824,71.243,1565776
2015-08-18,70.761,72.304,70.761,71.604,1672091
2015-08-19,71.464,73.2,71.024,73.129,1360807
2015-08-20,73.042,75.303,72.586,74.75,2405156
2015-08-21,74.094,74.724,73.654,73.654,1946905
2015-08-24,71.901,72.147,67.781,68.964,2860806
2015-08-25,69.008,70.35,67.421,68.14,2161928
2015-08-26,67.352,68.657,66.727,68,1591517
2015-08-27,69.095,69.315,62.265,66.202,2067052
2015-08-28,66.553,66.614,62.694,63.509,4018793
2015-08-31,63.509,64.737,62.562,64.737,3451577
2015-09-01,63.957,64.202,62.256,62.686,1858662
2015-09-02,62.966,63.483,61.423,61.511,2482602
2015-09-03,62.159,62.51,60.721,61.906,1493046
2015-09-04,61.906,64.659,61.564,64.458,2160549
2015-09-07,64.896,65.193,63.019,63.764,745458
2015-09-08,64.01,65.053,61.485,61.66,1776379
2015-09-09,62.94,63.396,61.309,62.52,1505363
2015-09-10,62.177,63.519,62.064,63.519,1073149
2015-09-11,63.528,64.01,62.572,63.168,915722
2015-09-14,62.87,64.01,62.87,64.01,559754
2015-09-15,63.94,64.001,62.94,62.94,941925
2015-09-16,63.212,63.212,60.24,61.467,1800216
2015-09-17,61.38,63.282,61.362,62.195,1952233
2015-09-18,62.694,62.783,61.748,62.256,2283483
2015-09-21,61.844,63.212,60.327,63.177,1798085
2015-09-22,63.133,63.572,60.547,60.547,2221639
2015-09-23,60.503,60.503,57.749,60.064,2609870
2015-09-24,59.722,59.827,57.144,58.617,1981237
2015-09-25,58.617,59.818,58.179,58.179,797363
2015-09-28,58.074,58.556,57.276,57.873,770463
2015-09-29,57.258,58.889,56.82,58.091,2017881
2015-09-30,58.293,58.398,57.293,58.048,2178864
2015-10-01,58.31,58.476,57.109,58.214,1566786
2015-10-02,57.96,60.09,57.775,58.53,1688812
2015-10-05,59.276,59.661,58.547,59.626,2263596
2015-10-06,59.758,59.758,58.591,59.335,1245617
2015-10-07,59.187,59.187,56.678,57.968,3165097
2015-10-08,57.538,58.048,56.259,56.557,1372805
2015-10-09,56.547,56.987,54.812,56.82,2854254
2015-10-12,57.17,57.679,55.838,56.583,1443446
2015-10-13,55.943,56.583,53.952,54.425,2822515
2015-10-14,54.189,55.793,54.189,55.242,1567774
2015-10-15,55.767,57.53,55.557,57.521,2173313
2015-10-16,58.222,58.222,56.557,56.557,918199
2015-10-19,56.951,56.995,55.522,56.776,994927
2015-10-20,56.925,57.653,56.662,56.82,1334732
2015-10-21,56.995,57.328,55.338,55.531,802655
2015-10-22,55.154,55.417,53.856,55.066,1943064
2015-10-23,55.154,56.468,54.452,56.119,1239006
2015-10-26,55.812,57.521,55.592,56.767,1277217
2015-10-27,56.547,57.311,56.171,56.89,753740
2015-10-28,56.652,56.89,55.303,56.066,2728478
2015-10-29,55.899,55.908,55.066,55.338,992837
2015-10-30,55.206,55.505,54.76,55.039,1422303
2015-11-02,55.049,55.838,54.802,55.68,833440
2015-11-03,55.688,56.066,55.039,55.242,1110389
2015-11-04,55.276,56.89,55.066,55.943,2548083
2015-11-05,56.215,56.767,56.03,56.135,1824089
2015-11-06,56.135,56.732,55.733,56.092,1670977
2015-11-09,56.303,57.127,56.162,56.977,1269377
2015-11-10,57.109,58.924,56.907,58.048,2790710
2015-11-12,58.74,59.17,57.302,57.741,2350485
2015-11-13,57.521,57.96,56.162,56.547,1927594
2015-11-16,56.119,58.504,56.083,58.1,933970
2015-11-17,58.802,59.924,57.521,57.767,1382005
2015-11-18,57.504,60.432,57.258,60.336,1667810
2015-11-19,60.765,61.529,59.45,60.221,1726980
2015-11-20,59.889,60.826,59.889,60.406,563150
2015-11-23,60.511,61.152,59.599,60.353,1011443
2015-11-24,60.432,60.81,59.626,60.748,1105922
2015-11-25,60.871,61.037,59.889,60.389,1992568
2015-11-26,60.494,61.239,60.195,60.941,778238
2015-11-27,60.941,61.002,59.292,60.064,1235768
2015-11-30,60.064,60.397,58.574,59.564,2983870
2015-12-01,60.02,60.669,59.039,59.187,1330283
2015-12-02,59.582,59.644,57.82,58.354,1289012
2015-12-03,58.442,59.486,57.459,57.82,1260610
2015-12-04,57.258,58.162,55.022,58.127,2448442
2015-12-07,58.31,60.064,57.933,58.363,817986
2015-12-08,58.837,59.45,57.39,57.521,2125686
2015-12-09,57.811,58.179,55.741,55.741,1724201
2015-12-10,55.767,56.372,54.54,55.329,1263518
2015-12-11,55.68,56.732,54.821,55.496,1921747
2015-12-14,55.505,56.363,55.295,55.68,1242003
2015-12-15,55.961,56.337,55.592,55.899,965804
2015-12-16,56.119,56.547,55.505,55.899,1172393
2015-12-17,56.083,58.31,55.925,57.863,1221885
2015-12-18,57.433,57.926,56.451,56.539,2576384
2015-12-21,56.557,58.127,56.382,57.873,853169
2015-12-22,58.004,59.845,57.521,59.161,1250627
2015-12-23,59.626,60.195,58.6,59.073,627434
2015-12-28,58.758,60.283,58.749,59.476,269713
2015-12-29,60.064,61.283,59.758,59.827,722935
2015-12-30,59.836,60.686,59.45,59.494,777589
2016-01-04,57.873,58.416,56.599,56.951,1136583
2016-01-05,57.346,57.942,56.206,56.714,1032592
2016-01-07,56.083,59.118,55.697,56.776,1761736
2016-01-08,57.013,57.222,54.996,55.417,974273
2016-01-11,55.223,57.258,54.828,56.678,1582825
2016-01-12,57.04,58.354,56.521,57.241,1589543
2016-01-13,57.609,58.232,57.258,57.521,1190292
2016-01-14,56.995,57.346,55.662,56.593,1070608
2016-01-15,56.127,57.248,55.961,56.855,1001260
2016-01-18,56.82,57.179,55.707,55.707,745233
2016-01-19,56.32,57.749,56.25,57.346,964928
2016-01-20,55.978,58.048,55.978,56.408,1940619
2016-01-21,56.82,57.916,56.356,57.381,1330818
2016-01-22,57.381,58.021,56.724,56.977,1600332
2016-01-25,57.39,57.863,56.014,57.749,1181689
2016-01-26,56.907,57.995,56.829,56.942,1308593
2016-01-27,56.652,57.04,55.242,56.066,1675309
2016-01-28,55.793,56.599,54.557,54.715,1683571
2016-01-29,55.118,55.671,52.743,54.584,2043367
2016-02-01,54.794,54.794,53.399,53.864,1275766
2016-02-02,54.128,54.312,52.822,52.935,1511345
2016-02-03,52.891,53.058,50.857,51.391,2082894
2016-02-04,51.295,51.988,50.989,51.91,1160036
2016-02-05,52.172,53.759,51.742,53.505,1144288
2016-02-08,53.488,54.005,52.638,53.268,1382761
2016-02-09,53.312,53.312,51.699,52.523,1225694
2016-02-10,52.612,52.76,51.032,51.058,1308072
2016-02-11,50.953,51.12,49.892,50.769,991080
2016-02-12,50.752,51.12,49.814,50.541,883255
2016-02-15,51.207,51.365,49.824,50.769,1160160
2016-02-16,50.506,51.655,49.541,51.655,1290818
2016-02-17,51.716,55.144,51.663,55.144,1710764
2016-02-18,55.154,56.154,54.461,55.242,2054461
2016-02-19,55.013,56.329,54.987,55.969,1278619
2016-02-22,56.135,56.811,56.135,56.776,1025732
2016-02-23,55.759,56.083,54.566,55.443,1098631
2016-02-24,55.46,56.714,54.654,54.802,1777491
2016-02-25,55.242,55.583,54.233,55.303,1018639
2016-02-26,55.575,56.732,55.443,56.241,1586146
2016-02-29,55.68,56.075,55.013,56.049,1541159
2016-03-01,56.049,56.425,54.794,55.391,1246991
2016-03-02,55.68,55.767,53.89,54.251,976459
2016-03-03,54.627,56.758,53.54,56.758,1842745
2016-03-04,56.593,56.732,55.592,56.451,848396
2016-03-07,56.119,57.96,56.109,57.741,1901924
2016-03-08,56.995,56.995,55.092,56.119,2924908
2016-03-09,56.056,56.224,55.022,55.338,1584446
2016-03-10,55.338,55.68,54.425,54.724,1844386
2016-03-11,54.978,56.513,54.934,56.119,1517269
2016-03-14,56.127,56.698,54.996,55.531,1220695
2016-03-15,55.443,55.943,55.285,55.662,865911
2016-03-16,55.741,56.224,55.417,56.224,923831
2016-03-17,55.338,58.179,55.338,57.583,1326953
2016-03-18,57.767,59.361,57.127,59.292,2744202
2016-03-21,59.013,59.704,58.45,59.626,1865037
2016-03-22,59.67,60.327,58.792,59.818,1615081
2016-03-23,59.644,60.116,58.758,59.467,1023686
2016-03-24,59.187,61.194,58.828,61.194,1357595
2016-03-29,60.941,62.659,60.704,62.379,1967537
2016-03-30,62.475,64.695,62.475,64.695,2034384
2016-03-31,61.38,64.8,60.503,64.8,2584181
2016-04-01,64.037,64.649,62.966,63.58,1218953
2016-04-04,63.308,64.615,63.001,64.58,783462
2016-04-05,64.273,64.536,63.16,63.361,1552666
2016-04-06,63.414,64.097,61.493,61.992,943660
2016-04-07,62.449,62.651,60.774,61.38,1229087
2016-04-08,61.756,62.904,61.459,62.133,840415
2016-04-11,62.012,62.852,61.676,62.37,681764
2016-04-12,62.344,62.493,60.941,61.643,784590
2016-04-13,61.817,63.572,61.817,63.141,715055
2016-04-14,62.852,63.809,62.694,63.343,571006
2016-04-15,63.431,63.747,62.562,63.107,835950
2016-04-18,62.783,62.966,62.08,62.415,920524
2016-04-19,62.589,64.659,62.589,64.176,1092454
2016-04-20,64.097,64.747,63.87,64.431,1557096
2016-04-21,64.36,64.448,62.659,63.019,1464565
2016-04-22,63.133,63.22,60.879,61.388,1395171
2016-04-25,61.126,61.774,60.301,61.38,813419
2016-04-26,61.38,61.686,60.791,61.38,1309893
2016-04-27,61.037,61.861,59.836,60.1,1196320
2016-04-28,59.889,61.844,59.547,61.187,1250701
2016-04-29,61.511,61.511,60.266,60.283,1306339
2016-05-02,60.634,61.467,59.573,60.195,506969
2016-05-04,60.195,60.643,58.354,58.924,1183266
2016-05-05,58.924,59.187,57.284,58.617,811297
2016-05-06,58.564,58.967,57.153,58.371,1165786
2016-05-09,58.635,59.45,57.995,58.442,672822
2016-05-10,58.608,59.187,56.995,57.696,992538
2016-05-11,57.696,60.011,57.346,59.24,1016630
2016-05-12,59.704,60.836,59.704,60.547,986412
2016-05-13,60.547,60.765,60.178,60.283,828371
2016-05-16,60.266,61.624,60.266,60.625,744951
2016-05-17,60.721,61.335,59.626,59.67,630281
2016-05-18,59.67,60.064,59.125,59.355,824677
2016-05-19,59.276,60.1,58.143,58.275,883270
2016-05-20,58.222,60.362,57.635,60.362,932895
2016-05-23,60.327,60.511,59.266,59.827,512190
2016-05-24,60.037,60.871,59.389,60.678,776923
2016-05-25,60.853,62.256,60.589,61.38,1482400
2016-05-27,61.844,62.08,60.292,60.765,984895
2016-05-30,60.765,60.941,60.327,60.503,325183
2016-05-31,60.651,61.686,60.651,60.66,1984942
2016-06-01,60.941,61.634,60.231,60.503,1291189
2016-06-02,60.503,60.765,59.836,60.24,906480
2016-06-03,60.415,61.23,59.871,60.889,1009708
2016-06-06,61.028,61.073,59.276,59.538,821208
2016-06-07,59.626,61.168,59.626,60.344,1015525
2016-06-08,60.336,61.59,59.898,60.791,1032330
2016-06-09,60.503,60.941,59.319,59.389,599680
2016-06-10,59.626,59.748,58.459,59.467,478892
2016-06-13,58.758,60.589,58.574,60.283,640965
2016-06-14,59.994,60.116,58.758,59.371,998841
2016-06-15,59.441,59.441,58.626,59.214,763064
2016-06-16,58.485,60.064,58.416,59.467,1460837
2016-06-17,59.538,60.029,58.749,59.626,1664325
2016-06-20,60.283,61.37,59.853,60.283,808339
2016-06-21,59.898,60.52,59.52,60.52,649351
2016-06-22,60.503,61.204,60.195,61.16,767898
2016-06-23,61.283,63.614,60.95,63.614,1120338
2016-06-24,51.734,62.213,51.734,60.547,1049650
2016-06-27,60.195,61.555,59.687,60.774,849233
2016-06-28,61.616,61.643,60.511,61.335,1504726
2016-06-29,61.703,61.703,60.993,61.16,1921842
2016-06-30,60.678,61.309,60.336,60.547,1532305
2016-07-01,60.993,61.073,59.845,60.353,661599
2016-07-04,59.765,59.932,58.837,59.45,941562
2016-07-05,59.618,59.618,58.635,58.872,766482
2016-07-06,58.872,59.003,57.653,58.179,1379336
2016-07-07,58.424,58.907,57.801,58.328,931326
2016-07-08,58.608,58.608,56.162,56.162,1452829
2016-07-11,56.82,57.179,55.723,56.619,2027660
2016-07-12,56.451,57.82,56.389,57.82,1076171
2016-07-13,58.047,58.697,56.626,57.092,1576210
2016-07-14,57.897,57.897,55.454,56.268,1796874
2016-07-15,56.721,57.345,56.132,57.082,1246283
2016-07-18,57.445,59.272,57.445,59.119,900518
2016-07-19,59.2,60.023,58.819,59.969,866429
2016-07-20,60.24,60.321,58.376,58.439,1504315
2016-07-21,58.775,58.775,57.055,58.62,904081
2016-07-22,58.62,58.683,57.544,57.688,505388
2016-07-25,57.897,58.973,57.888,58.874,631965
2016-07-26,58.747,60.105,58.539,59.425,1071113
2016-07-27,59.254,59.308,57.942,59.163,1238200
2016-07-28,58.71,59.163,57.164,57.164,1534272
2016-07-29,57.173,57.445,56.323,56.494,1995362
2016-08-01,56.811,57.399,55.473,56.82,936955
2016-08-02,56.992,57.581,55.997,56.585,1330857
2016-08-03,56.847,56.992,55.698,56.377,608935
2016-08-04,56.585,58.222,56.467,58.167,1256293
2016-08-05,58.322,58.557,57.399,58.349,1605295
2016-08-08,58.403,58.982,57.925,58.955,836789
2016-08-09,58.738,59.977,58.629,59.47,945832
2016-08-10,58.991,60.583,58.937,60.583,1024594
2016-08-11,60.158,61.008,59.868,60.718,1231391
2016-08-12,60.882,61.326,60.068,60.185,969604
2016-08-16,60.158,60.294,58.593,58.802,1692942
2016-08-17,58.802,59.227,57.345,57.987,1218483
2016-08-18,58.123,58.792,57.816,58.775,847284
2016-08-19,58.802,59.435,58.575,59.254,647559
2016-08-22,58.802,60.248,58.802,59.977,997807
2016-08-23,59.76,60.34,59,59.525,2871130
2016-08-24,58.991,59.254,58.394,59.254,729970
2016-08-25,59.208,59.218,58.439,59.027,852770
2016-08-26,58.883,59.054,58.186,58.71,610748
2016-08-29,58.783,58.973,58.186,58.883,495010
2016-08-30,58.802,59.67,58.775,59.57,772353
2016-08-31,59.525,59.589,58.394,58.802,1364474
2016-09-01,58.729,59.299,58.032,58.982,908205
2016-09-02,58.819,58.982,58.276,58.53,996482
2016-09-05,58.53,59.027,58.267,58.484,554246
2016-09-06,58.484,59.254,57.96,58.222,1464127
2016-09-07,58.113,59.435,58.113,59.126,1077336
2016-09-08,59.245,59.435,58.086,58.539,755463
2016-09-09,58.349,58.484,57.769,57.897,435413
2016-09-12,57.445,57.453,56.088,56.938,784925
2016-09-13,57.173,57.254,56.096,56.721,1069691
2016-09-14,57.218,57.218,56.359,56.766,444027
2016-09-15,56.811,57.806,56.667,57.643,636334
2016-09-16,57.761,58.15,57.263,57.716,1523632
2016-09-19,58.059,59.018,58.059,58.964,834459
2016-09-20,58.802,59.616,58.521,59.616,515528
2016-09-21,59.48,60.194,59.48,60.194,810141
2016-09-22,60.077,61.65,60.077,60.972,1548453
2016-09-23,60.837,60.837,58.937,59.534,984978
2016-09-26,58.955,58.982,58.096,58.475,587502
2016-09-27,58.747,58.756,58.068,58.756,512759
2016-09-28,58.802,58.955,58.024,58.439,628504
2016-09-29,59.027,59.561,58.349,58.964,628447
2016-09-30,58.349,59.389,58.059,58.811,1664064
2016-10-03,59.136,59.57,58.484,58.62,780219
2016-10-04,59.072,60.176,58.775,59.706,1526636
2016-10-05,59.797,61.062,59.697,60.61,714669
2016-10-06,60.882,61.062,60.394,60.837,755981
2016-10-07,60.963,61.026,60.602,60.746,1025717
2016-10-10,60.746,63.406,60.746,62.945,2600525
2016-10-11,63.143,63.777,62.818,62.945,1546017
2016-10-12,62.564,63.596,62.348,63.116,765488
2016-10-13,62.556,62.809,62.284,62.411,2116561
2016-10-14,62.547,62.556,62.392,62.42,639933
2016-10-17,62.42,62.891,61.244,61.289,902530
2016-10-18,61.561,62.492,61.289,61.307,761430
2016-10-19,61.353,62.872,61.353,62.239,1052412
2016-10-20,63.316,63.641,63.062,63.46,1242930
2016-10-21,63.505,63.913,63.089,63.37,790454
2016-10-24,63.324,64.228,63.289,63.976,535084
2016-10-25,63.785,65.568,63.785,65.17,1242900
2016-10-26,65.134,66.987,64.926,66.762,2476506
2016-10-27,66.898,68.607,66.853,67.757,2085577
2016-10-28,67.766,68.753,67.232,68.409,1587963
2016-10-31,68.391,70.742,68.391,70.381,3551876
2016-11-02,70.29,70.29,67.901,68.209,2603989
2016-11-03,68.029,68.942,67.63,68.707,1451962
2016-11-04,68.255,68.572,66.165,66.165,903788
2016-11-07,67.069,67.622,66.038,66.382,1273644
2016-11-08,66.853,67.331,66.336,67.024,1151395
2016-11-09,66.401,66.68,65.333,66.273,1221801
2016-11-10,66.961,70.815,66.961,67.287,1990280
2016-11-14,66.038,68.327,65.948,65.975,1585624
2016-11-15,66.472,67.395,66.445,66.816,1186210
2016-11-16,67.351,68.861,67.287,67.694,1245786
2016-11-17,67.766,68.02,64.962,65.432,777957
2016-11-18,64.907,66.88,64.364,64.537,1032060
2016-11-21,64.998,68.164,64.681,68.164,1404396
2016-11-22,68.753,69.259,68.499,69.024,1592670
2016-11-23,68.761,70.915,68.761,70.878,1276302
2016-11-24,70.833,71.375,69.385,70.091,509721
2016-11-25,70.245,70.245,68.49,69.828,615838
2016-11-28,69.531,69.929,68.915,69.34,622702
2016-11-29,69.657,69.657,68.96,68.96,637466
2016-11-30,68.988,70.725,68.951,69.16,1906924
2016-12-01,70.11,70.11,68.48,69.476,1207366
2016-12-02,69.756,69.919,68.426,68.499,978908
2016-12-05,69.024,72.823,69.024,72.733,1381255
2016-12-06,72.742,73.466,71.946,72.823,1326958
2016-12-07,72.777,74.361,71.195,73.555,1575668
2016-12-08,72.832,75.021,72.109,74.189,1669684
2016-12-09,73.728,74.742,73.14,73.647,1241418
2016-12-12,74.451,74.514,72.218,72.507,871391
2016-12-13,72.85,74.769,72.804,74.714,1185601
2016-12-14,74.171,77.048,73.456,77.048,1554630
2016-12-15,76.894,76.894,75.086,75.447,1317807
2016-12-16,75.664,77.555,74.994,76.966,2415120
2016-12-19,77.798,79.282,76.894,78.858,1643296
2016-12-20,78.865,78.885,76.685,76.685,1094447
2016-12-21,76.894,78.124,76.668,76.894,1079817
2016-12-22,76.894,78.694,76.804,78.206,1163703
2016-12-23,78.206,78.63,76.478,77.872,727889
2016-12-27,77.798,78.422,77.699,78.196,263017
2016-12-28,77.835,78.251,76.894,77.075,510879
2016-12-29,77.563,78.133,76.45,76.713,763666
2016-12-30,76.894,77.346,76.74,77.165,988920
2017-01-02,76.985,77.699,76.677,77.428,179857
2017-01-03,77.798,78.26,76.307,76.668,1332826
2017-01-04,77.075,78.251,75.392,78.251,1284968
2017-01-05,77.898,81.137,77.736,80.82,1687956
2017-01-09,80.784,80.784,79.373,80.151,1058632
2017-01-10,79.879,80.965,79.509,79.879,1008102
2017-01-11,79.879,79.997,76.975,77.31,1422672
2017-01-12,77.664,79.436,77.211,78.151,1324554
2017-01-13,78.143,79.011,77.355,78.251,727162
2017-01-16,77.979,78.676,76.831,76.93,931444
2017-01-17,77.256,78.115,76.849,77.528,763353
2017-01-18,77.528,77.916,77.193,77.572,1135542
2017-01-19,77.572,78.251,77.355,78.251,854522
